BondID,PermID,ISIN,IssuePrice,IssueDate,AssetStatusDescription,CouponFrequency,CouponRate,DenominationMinimum,FaceIssuedTotal,FaceIssuedUSD,FaceOutstanding,FaceOutstandingDate,FaceOutstandingUSD,MoodysRatingDate,IssuerOAPermID,RIC,Maturity
232804000000.0,4296044915,XS1449828356,100.0,21/03/2023,Issued,1.0,5.6,1000000.0,50000000.0,50000000,50000000.0,21/03/2023,50000000,21/03/2023,4296044915,US144982835=,21/03/2033
232803000000.0,4296424232,US500630DX39,99.217,15/02/2023,Issued,2.0,4.375,200000.0,1000000000.0,1000000000,1000000000.0,15/02/2023,1000000000,08/02/2023,4296424232,500630DX3=,15/02/2033
232803000000.0,8589934159,US298785JV96,99.488,14/02/2023,Issued,2.0,3.75,1000.0,5000000000.0,5000000000,5000000000.0,14/02/2023,5000000000,30/06/2023,8589934159,298785JV9=,14/02/2033
232802000000.0,4297220581,XS2395307452,100.0,13/02/2023,Issued,1.0,5.5,1000000.0,65000000.0,65000000,65000000.0,13/02/2023,65000000,10/03/2023,4297220581,FR239530745=,13/02/2033
232778000000.0,8589934213,US78016FZX58,99.864,12/01/2023,Issued,2.0,5.0,2000.0,1700000000.0,1700000000,1700000000.0,12/01/2023,1700000000,11/01/2023,8589934213,78016FZX5=,01/02/2033
232786000000.0,8589934213,US78014RKL32,100.0,31/01/2023,Issued,2.0,5.2,1000.0,92001000.0,92001000,92001000.0,31/01/2023,92001000,18/01/2023,8589934213,78014RKL3=,31/01/2033
44646014111.0,4295857405,XS0879385069,100.0,31/01/2013,Issued,1.0,3.68,1000000.0,80000000.0,80000000,80000000.0,31/01/2013,80000000,29/03/2023,4295857405,AU087938506=,31/01/2033
232802000000.0,4296126537,XS2574871641,100.0,18/01/2023,Issued,1.0,6.0,1000000.0,45000000.0,45000000,45000000.0,18/01/2023,45000000,18/01/2023,4296126537,GB257487164=,18/01/2033
232786000000.0,8589934213,US78014RKE98,100.0,18/01/2023,Issued,2.0,6.0,1000.0,58017000.0,58017000,58017000.0,18/01/2023,58017000,05/01/2023,8589934213,78014RKE9=,18/01/2033
232801000000.0,4295856627,XS2566285115,100.0,16/12/2022,Issued,1.0,4.456,200000.0,100000000.0,100000000,100000000.0,16/12/2022,100000000,29/03/2023,4295856627,AU256628511=,16/12/2032
232786000000.0,8589934213,US78014RJS04,100.0,15/12/2022,Issued,2.0,6.0,1000.0,59200000.0,59200000,59200000.0,15/12/2022,59200000,06/12/2022,8589934213,78014RJS0=,15/12/2032
232800000000.0,8589934158,XS2556925936,100.0,28/11/2022,Issued,1.0,5.22,1000000.0,50000000.0,50000000,50000000.0,28/11/2022,50000000,16/03/2023,8589934158,XS255692593=,29/11/2032
232798000000.0,5000000933,XS2536922276,100.0,27/09/2022,Issued,2.0,5.41,200000.0,115000000.0,115000000,115000000.0,27/09/2022,115000000,27/09/2022,5000000933,JP253692227=,27/09/2032
232797000000.0,5050707760,XS1450711350,100.0,22/09/2022,Issued,1.0,4.95,1000000.0,50000000.0,50000000,50000000.0,22/09/2022,50000000,22/09/2022,5050707760,US145071135=,22/09/2032
232797000000.0,5000039357,XS2508019986,100.0,20/09/2022,Issued,1.0,7.0,100000.0,40000000.0,40000000,40000000.0,20/09/2022,40000000,16/11/2022,5000039357,XS2508019986=LU,20/09/2032
232798000000.0,4296470941,XS2426257494,100.0,20/09/2022,Issued,1.0,5.32,1000000.0,75000000.0,75000000,75000000.0,20/09/2022,75000000,20/09/2022,4296470941,GB242625749=,20/09/2032
232798000000.0,4296126537,XS2530491203,100.0,15/09/2022,Issued,1.0,5.15,1000000.0,40000000.0,40000000,40000000.0,15/09/2022,40000000,15/09/2022,4296126537,GB253049120=,15/09/2032
232798000000.0,4295878071,USJ5901UAF96,100.0,14/09/2022,Issued,2.0,5.071,200000.0,500000000.0,500000000,500000000.0,14/09/2022,500000000,09/06/2023,4295878071,JP253301937=,14/09/2032
232798000000.0,4295878071,US656029AK10,100.0,14/09/2022,Issued,2.0,5.071,200000.0,500000000.0,500000000,500000000.0,14/09/2022,500000000,09/06/2023,4295878071,656029AK1=,14/09/2032
232797000000.0,4296424232,US500630DU99,99.814,08/09/2022,Issued,2.0,4.25,200000.0,450000000.0,450000000,450000000.0,08/09/2022,450000000,02/09/2022,4296424232,500630DU9=,08/09/2032
44642887840.0,4298009762,XS0820947256,100.0,31/08/2012,Issued,1.0,3.785,100000.0,60000000.0,60000000,60000000.0,31/08/2012,60000000,24/09/2021,4298009762,NL082094725=,31/08/2032
232797000000.0,8589934158,XS2523870215,100.0,30/08/2022,Issued,2.0,2.941,1000000.0,100000000.0,100000000,100000000.0,30/08/2022,100000000,16/03/2023,8589934158,XS252387021=,30/08/2032
44642674791.0,4295860596,XS0818969411,100.0,28/08/2012,Issued,1.0,3.65,200000.0,80000000.0,80000000,80000000.0,28/08/2012,80000000,28/08/2012,4295860596,CA081896941=,28/08/2032
232778000000.0,4295860596,US06368GZW04,100.0,18/08/2022,Issued,2.0,4.42,1000.0,40000000.0,40000000,40000000.0,18/08/2022,40000000,09/08/2022,4295860596,06368GZW0=,18/08/2032
44640243278.0,8589934175,XS0811124014,100.0,09/08/2012,Issued,1.0,3.6,100000.0,80000000.0,80000000,80000000.0,09/08/2012,80000000,09/08/2012,8589934175,US081112401=,09/08/2032
15631227484.0,4295857405,XS0805208914,100.0,24/07/2012,Issued,1.0,3.855,200000.0,45000000.0,45000000,45000000.0,24/07/2012,45000000,29/03/2023,4295857405,AU080520891=,24/07/2032
15631220520.0,4295895566,XS0801997080,100.0,16/07/2012,Issued,1.0,3.81,200000.0,50000000.0,50000000,50000000.0,16/07/2012,50000000,16/07/2012,4295895566,GB080199708=,16/07/2032
232795000000.0,4297220581,XS2317961774,100.0,08/07/2022,Issued,1.0,5.4,1000000.0,55000000.0,55000000,55000000.0,08/07/2022,55000000,08/07/2022,4297220581,FR231796177=,08/07/2032
232794000000.0,8589934570,XS2489604004,100.0,17/06/2022,Issued,2.0,2.962,100000.0,100000000.0,100000000,100000000.0,17/06/2022,100000000,17/06/2022,8589934570,XS2489604004=TE,17/06/2032
232794000000.0,4295862902,US89115A2E11,100.0,08/06/2022,Issued,2.0,4.456,2000.0,2000000000.0,2000000000,2000000000.0,08/06/2022,2000000000,02/06/2022,4295862902,89115A2E1=,08/06/2032
232793000000.0,5050707760,XS1450749327,100.0,23/05/2022,Issued,1.0,4.69,50000000.0,50000000.0,50000000,50000000.0,23/05/2022,50000000,09/02/2023,5050707760,IE5074932=I,23/05/2032
232793000000.0,4296126537,XS2478620052,100.0,17/05/2022,Issued,1.0,4.68,1000000.0,40000000.0,40000000,40000000.0,17/05/2022,40000000,17/05/2022,4296126537,GB247862005=,17/05/2032
232792000000.0,5000039357,XS2436534361,100.0,17/05/2022,Issued,1.0,4.81,100000.0,50000000.0,50000000,50000000.0,17/05/2022,50000000,17/05/2022,5000039357,FR243653436=,17/05/2032
232793000000.0,4297220581,XS2317956428,100.0,16/05/2022,Issued,1.0,4.78,1000000.0,50000000.0,50000000,50000000.0,16/05/2022,50000000,16/05/2022,4297220581,FR231795642=,16/05/2032
232792000000.0,4296044915,XS1450768202,100.0,11/05/2022,Issued,1.0,4.02,1000000.0,50000000.0,50000000,50000000.0,11/05/2022,50000000,11/05/2022,4296044915,US145076820=,11/05/2032
232792000000.0,4296785143,XS2455429097,100.0,06/05/2022,Issued,1.0,4.58,10000.0,50000000.0,50000000,50000000.0,06/05/2022,50000000,27/05/2022,4296785143,CH245542909=,06/05/2032
232778000000.0,8589934213,US78016FZQ08,99.816,14/04/2022,Issued,2.0,3.875,2000.0,1000000000.0,1000000000,1000000000.0,14/04/2022,1000000000,01/12/2022,8589934213,78016FZQ0=,04/05/2032
15631152173.0,4295856152,XS0774708324,99.9,27/04/2012,Issued,1.0,4.33,100000.0,80000000.0,80000000,80000000.0,27/04/2012,80000000,29/03/2023,4295856152,AU077470832=,27/04/2032
232791000000.0,4295860600,US13607HR535,99.642,07/04/2022,Issued,2.0,3.6,2000.0,1000000000.0,1000000000,1000000000.0,07/04/2022,1000000000,01/04/2022,4295860600,13607HR53=,07/04/2032
232791000000.0,4296470941,XS2358046386,100.0,06/04/2022,Issued,1.0,3.87,1000000.0,70000000.0,70000000,70000000.0,06/04/2022,70000000,28/04/2022,4296470941,GB235804638=,06/04/2032
232784000000.0,8589934570,US45906M3D11,99.151,29/03/2022,Issued,2.0,2.5,1000.0,3000000000.0,3000000000,3000000000.0,29/03/2022,3000000000,29/03/2022,8589934570,45906M3D1=,29/03/2032
232791000000.0,4297220581,XS2317954308,100.0,29/03/2022,Issued,1.0,3.88,1000000.0,40000000.0,40000000,40000000.0,29/03/2022,40000000,29/03/2022,4297220581,FR231795430=,29/03/2032
232791000000.0,4296126537,XS2462587671,100.0,28/03/2022,Issued,1.0,3.8,1000000.0,60000000.0,60000000,60000000.0,28/03/2022,60000000,17/06/2022,4296126537,GB246258767=,28/03/2032
232791000000.0,4296785143,XS2438444106,100.0,24/03/2022,Issued,1.0,3.75,10000.0,50000000.0,50000000,50000000.0,24/03/2022,50000000,12/04/2022,4296785143,CH243844410=,24/03/2032
232790000000.0,4295862902,US89114TZV78,99.805,10/03/2022,Issued,2.0,3.2,2000.0,1500000000.0,1500000000,1500000000.0,10/03/2022,1500000000,08/03/2022,4295862902,89114TZV7=,10/03/2032
232789000000.0,4296785143,XS2428985241,100.0,03/03/2022,Issued,1.0,3.11,10000.0,35000000.0,35000000,35000000.0,03/03/2022,35000000,03/03/2022,4296785143,CH242898524=,03/03/2032
46643330294.0,8589934326,XS1569880229,100.0,23/02/2017,Issued,1.0,3.93,1000000.0,40000000.0,40000000,40000000.0,23/02/2017,40000000,05/07/2022,8589934326,FR156988022=,23/02/2032
232788000000.0,4296470941,XS2341912843,100.0,11/02/2022,Issued,1.0,2.75,1000000.0,90000000.0,90000000,90000000.0,11/02/2022,90000000,25/05/2022,4296470941,GB234191284=,11/02/2032
232787000000.0,4295860592,US06417XAE13,99.769,10/01/2022,Issued,2.0,2.45,2000.0,850000000.0,850000000,850000000.0,10/01/2022,850000000,05/01/2022,4295860592,06417XAE1=,02/02/2032
232788000000.0,4297220581,XS2317949993,100.0,27/01/2022,Issued,1.0,2.62,1000000.0,75000000.0,75000000,75000000.0,27/01/2022,75000000,27/01/2022,4297220581,FR231794999=,27/01/2032
232788000000.0,4296785143,XS2419245050,100.0,27/01/2022,Issued,1.0,2.6,10000.0,33000000.0,33000000,33000000.0,27/01/2022,33000000,27/01/2022,4296785143,CH241924505=,27/01/2032
232788000000.0,5000039357,XS2347739687,100.0,26/01/2022,Issued,1.0,2.65,1000000.0,95000000.0,95000000,95000000.0,26/01/2022,95000000,26/01/2022,5000039357,FR234773968=,26/01/2032
232788000000.0,4296424232,XS2436141399,99.052,26/01/2022,Issued,2.0,2.25,200000.0,200000000.0,200000000,200000000.0,26/01/2022,200000000,24/01/2022,4296424232,KR243614139=,26/01/2032
232777000000.0,4295862902,US89114TZQ83,99.595,12/01/2022,Issued,2.0,2.45,2000.0,600000000.0,600000000,600000000.0,12/01/2022,600000000,01/03/2022,4295862902,89114TZQ8=,12/01/2032
232781000000.0,4295863540,US059520AC03,97.578,09/12/2021,Issued,2.0,2.99,200000.0,500000000.0,500000000,500000000.0,09/12/2021,500000000,20/09/2022,4295863540,059520AC0=,09/12/2031
232781000000.0,4295863540,USP09376DD69,97.578,09/12/2021,Issued,2.0,2.99,200000.0,500000000.0,500000000,500000000.0,09/12/2021,500000000,20/09/2022,4295863540,USP09376DD69=,09/12/2031
232780000000.0,4296785143,XS2403593838,100.0,01/12/2021,Issued,4.0,5.2,1000000.0,50000000.0,50000000,50000000.0,01/12/2021,50000000,24/03/2022,4296785143,CH240359383=,01/12/2031
232779000000.0,8589934160,XS2404268380,100.0,09/11/2021,Issued,1.0,1.89,200000.0,100000000.0,100000000,100000000.0,09/11/2021,100000000,09/11/2021,8589934160,XS240426838=,10/11/2031
232780000000.0,8589934570,XS2404596129,100.0,04/11/2021,Issued,1.0,1.86,5000000.0,200000000.0,200000000,200000000.0,04/11/2021,200000000,29/01/2022,8589934570,XS240459612=,04/11/2031
232779000000.0,8589934213,US78016EYH43,99.884,29/10/2021,Issued,2.0,2.3,2000.0,1500000000.0,1500000000,1500000000.0,29/10/2021,1500000000,01/12/2022,8589934213,78016EYH4=,03/11/2031
232779000000.0,8589934570,US459058KA05,99.917,03/11/2021,Issued,2.0,1.625,1000.0,5000000000.0,5000000000,5000000000.0,03/11/2021,5000000000,27/01/2022,8589934570,459058KA0=,03/11/2031
232779000000.0,4295863439,US05971WAD56,100.0,26/10/2021,Issued,2.0,3.177,150000.0,500000000.0,500000000,500000000.0,26/10/2021,500000000,20/09/2022,4295863439,ES240391317=,26/10/2031
232779000000.0,4295863439,US05970FAD33,100.0,26/10/2021,Issued,2.0,3.177,150000.0,500000000.0,500000000,500000000.0,26/10/2021,500000000,20/09/2022,4295863439,05970FAD3=,26/10/2031
232779000000.0,4296424232,US500630DP05,99.532,25/10/2021,Issued,2.0,2.0,200000.0,300000000.0,300000000,300000000.0,25/10/2021,300000000,19/10/2021,4296424232,500630DP0=,25/10/2031
232779000000.0,4296543409,US25159MBE66,99.372,20/10/2021,Issued,2.0,1.75,200000.0,1000000000.0,1000000000,1000000000.0,20/10/2021,1000000000,09/12/2021,4296543409,25159MBE6=,20/10/2031
232779000000.0,4296543409,XS2398287289,99.372,20/10/2021,Issued,2.0,1.75,200000.0,1000000000.0,1000000000,1000000000.0,20/10/2021,1000000000,09/12/2021,4296543409,JP239828728=,20/10/2031
232778000000.0,4295875735,XS2395954998,100.0,14/10/2021,Issued,1.0,2.5,2000.0,200000000.0,200000000,200000000.0,14/10/2021,200000000,09/08/2022,4295875735,IT239595499=,14/10/2031
232778000000.0,4295863513,US05890MAB90,98.239,14/10/2021,Issued,2.0,2.875,200000.0,500000000.0,500000000,500000000.0,14/10/2021,500000000,20/09/2022,4295863513,05890MAB9=,14/10/2031
232778000000.0,4295863513,US05890PAB22,98.239,14/10/2021,Issued,2.0,2.875,200000.0,500000000.0,500000000,500000000.0,14/10/2021,500000000,20/09/2022,4295863513,CL239953603=,14/10/2031
232778000000.0,4296424232,XS2389120598,99.472,27/09/2021,Issued,2.0,1.75,200000.0,200000000.0,200000000,200000000.0,27/09/2021,200000000,03/12/2021,4296424232,KR238912059=,27/09/2031
232778000000.0,4295878071,US656029AH80,100.0,22/09/2021,Issued,2.0,2.08,200000.0,500000000.0,500000000,500000000.0,22/09/2021,500000000,09/06/2023,4295878071,656029AH8=,22/09/2031
232778000000.0,4295878071,USJ5901UAD49,100.0,22/09/2021,Issued,2.0,2.08,200000.0,500000000.0,500000000,500000000.0,22/09/2021,500000000,09/06/2023,4295878071,JP236777871=,22/09/2031
232777000000.0,4295878766,US86562MCJ71,100.0,17/09/2021,Issued,2.0,2.222,200000.0,1000000000.0,1000000000,1000000000.0,17/09/2021,1000000000,08/10/2021,4295878766,86562MCJ7=,17/09/2031
232777000000.0,4295856152,US2027A1KF30,99.043,15/09/2021,Issued,2.0,1.875,2000.0,800000000.0,800000000,800000000.0,15/09/2021,800000000,29/03/2023,4295856152,AU238759773=,15/09/2031
232777000000.0,4295856152,US2027A0KF56,99.043,15/09/2021,Issued,2.0,1.875,2000.0,800000000.0,800000000,800000000.0,15/09/2021,800000000,29/03/2023,4295856152,2027A0KF5=,15/09/2031
232777000000.0,4295862902,US89114TZJ41,99.595,10/09/2021,Issued,2.0,2.0,2000.0,900000000.0,900000000,900000000.0,10/09/2021,900000000,01/03/2022,4295862902,89114TZJ4=,10/09/2031
232777000000.0,8589934339,US06048WN554,100.0,02/09/2021,Issued,2.0,2.0,1000.0,35000000.0,35000000,35000000.0,02/09/2021,35000000,03/05/2023,8589934339,06048WN55=,02/09/2031
232777000000.0,4296126537,XS2378460013,100.0,23/08/2021,Issued,1.0,2.06,1000000.0,40000000.0,40000000,40000000.0,23/08/2021,40000000,03/12/2021,4296126537,GB237846001=,25/08/2031
232775000000.0,4295860592,US0641594B99,99.872,24/06/2021,Issued,2.0,2.15,2000.0,650000000.0,650000000,650000000.0,24/06/2021,650000000,23/06/2021,4295860592,0641594B9=,01/08/2031
232775000000.0,4298528922,US171653AA64,99.607,22/07/2021,Issued,2.0,4.375,200000.0,600000000.0,600000000,398619000.0,02/12/2022,398619000,12/07/2021,4298528922,171653AA6=,22/07/2031
232775000000.0,4298528922,USP26064AA66,99.607,22/07/2021,Issued,2.0,4.375,200000.0,600000000.0,600000000,398619000.0,02/12/2022,398619000,12/07/2021,4298528922,MX234645617=,22/07/2031
15630887593.0,4297220581,XS0641474712,100.0,30/06/2011,Issued,1.0,5.83,1000000.0,50000000.0,50000000,50000000.0,30/06/2011,50000000,15/12/2021,4297220581,FR064147471=,30/06/2031
15630889020.0,4297220581,XS0641956205,100.0,30/06/2011,Issued,1.0,5.85,1000000.0,50000000.0,50000000,50000000.0,30/06/2011,50000000,15/12/2021,4297220581,FR064195620=,30/06/2031
232773000000.0,4297220581,XS2185427783,100.0,16/06/2021,Issued,1.0,2.3,1000000.0,95000000.0,95000000,95000000.0,16/06/2021,95000000,16/06/2021,4297220581,FR218542778=,16/06/2031
46639677362.0,4295857405,XS1433243893,100.0,16/06/2016,Issued,1.0,3.055,2000000.0,40000000.0,40000000,40000000.0,16/06/2016,40000000,29/03/2023,4295857405,AU143324389=,16/06/2031
232774000000.0,4296126537,XS2351128330,100.0,15/06/2021,Issued,1.0,2.3,1000000.0,75000000.0,75000000,75000000.0,15/06/2021,75000000,15/06/2021,4296126537,GB235112833=,15/06/2031
232773000000.0,4295856627,US961214ET65,99.937,03/06/2021,Issued,2.0,2.15,2000.0,1000000000.0,1000000000,1000000000.0,03/06/2021,1000000000,29/03/2023,4295856627,961214ET6=,03/06/2031
46639417907.0,4298009762,XS1418710304,100.0,27/05/2016,Issued,1.0,3.07,200000.0,50000000.0,50000000,50000000.0,27/05/2016,50000000,24/09/2021,4298009762,NL141871030=,27/05/2031
46639389381.0,4295857405,XS1416564653,100.0,27/05/2016,Issued,1.0,3.05,200000.0,50000000.0,50000000,50000000.0,27/05/2016,50000000,29/03/2023,4295857405,AU141656465=,27/05/2031
232773000000.0,5000039357,XS2314208948,100.0,25/05/2021,Issued,1.0,2.36,1000000.0,125000000.0,125000000,125000000.0,25/05/2021,125000000,25/05/2021,5000039357,FR231420894=,25/05/2031
232773000000.0,8589934159,US298785JN70,99.615,13/05/2021,Issued,2.0,1.625,1000.0,1500000000.0,1500000000,1500000000.0,13/05/2021,1500000000,13/05/2021,8589934159,298785JN7=,13/05/2031
44646932569.0,4296470941,XS0602832734,100.0,05/05/2011,Issued,1.0,5.42,100000.0,50000000.0,50000000,50000000.0,05/05/2011,50000000,05/05/2013,4296470941,GB060283273=,05/05/2031
232771000000.0,4296424232,XS2327416603,99.766,01/04/2021,Issued,2.0,2.0,200000.0,300000000.0,300000000,300000000.0,01/04/2021,300000000,04/10/2021,4296424232,KR232741660=,01/04/2031
232771000000.0,4295875735,XS2322452553,100.0,29/03/2021,Issued,1.0,2.7,2000.0,300000000.0,300000000,300000000.0,29/03/2021,300000000,09/08/2022,4295875735,IT232245255=,29/03/2031
232771000000.0,4296126537,XS2320040616,100.0,25/03/2021,Issued,4.0,4.75,1000000.0,50000000.0,50000000,50000000.0,25/03/2021,50000000,25/03/2021,4296126537,GB232004061=,25/03/2031
232771000000.0,4296126537,XS2320040889,100.0,25/03/2021,Issued,4.0,4.75,1000000.0,50000000.0,50000000,50000000.0,25/03/2021,50000000,25/03/2021,4296126537,GB232004088=,25/03/2031
232770000000.0,5000039357,XS2277903931,100.0,12/03/2021,Issued,1.0,2.06,1000000.0,40000000.0,40000000,40000000.0,12/03/2021,40000000,09/04/2021,5000039357,FR227790393=,12/03/2031
232769000000.0,4297220581,XS2185418105,100.0,26/02/2021,Issued,1.0,1.76,1000000.0,58000000.0,58000000,58000000.0,26/02/2021,58000000,26/02/2021,4297220581,FR218541810=,26/02/2031
232770000000.0,4295884895,XS2297874112,100.0,17/02/2021,Issued,1.0,1.77,1000000.0,45000000.0,45000000,45000000.0,17/02/2021,45000000,02/03/2021,4295884895,NL229787411=,17/02/2031
232770000000.0,8589934159,US298785JL15,99.254,16/02/2021,Issued,2.0,1.25,1000.0,4000000000.0,4000000000,4000000000.0,16/02/2021,4000000000,30/06/2023,8589934159,298785JL1=,14/02/2031
232769000000.0,8589934570,US459058JR58,99.738,10/02/2021,Issued,2.0,1.25,1000.0,3500000000.0,3500000000,3500000000.0,10/02/2021,3500000000,27/01/2022,8589934570,459058JR5=,10/02/2031
232769000000.0,4295895566,XS2295721307,100.0,09/02/2021,Issued,1.0,1.7,150000.0,96000000.0,96000000,96000000.0,09/02/2021,96000000,23/02/2021,4295895566,GB229572130=,09/02/2031
232769000000.0,4296543409,XS2292953069,99.272,28/01/2021,Issued,2.0,1.25,200000.0,1000000000.0,1000000000,1000000000.0,28/01/2021,1000000000,09/12/2021,4296543409,JP229295306=,28/01/2031
232769000000.0,4296543409,US25159MBB28,99.272,28/01/2021,Issued,2.0,1.25,200000.0,1000000000.0,1000000000,1000000000.0,28/01/2021,1000000000,09/12/2021,4296543409,25159MBB2=,28/01/2031
232769000000.0,4297220581,XS2185413569,100.0,25/01/2021,Issued,1.0,1.7,1000000.0,93000000.0,93000000,93000000.0,25/01/2021,93000000,12/02/2021,4297220581,FR218541356=,25/01/2031
232769000000.0,8589934570,US45906M2E03,100.0,21/01/2021,Issued,2.0,1.36,100000.0,300000000.0,300000000,300000000.0,21/01/2021,300000000,27/01/2022,8589934570,45906M2E0=,21/01/2031
232769000000.0,5000039357,XS2235968273,100.0,19/01/2021,Issued,1.0,1.7,1000000.0,64000000.0,64000000,64000000.0,19/01/2021,64000000,19/01/2021,5000039357,FR223596827=,19/01/2031
232769000000.0,4296424232,US500630DH88,99.715,19/01/2021,Issued,2.0,1.625,200000.0,300000000.0,300000000,300000000.0,19/01/2021,300000000,04/10/2021,4296424232,500630DH8=,19/01/2031
232769000000.0,8589934158,US4581X0DS49,99.473,13/01/2021,Issued,2.0,1.125,1000.0,4000000000.0,4000000000,4000000000.0,13/01/2021,4000000000,16/03/2023,8589934158,4581X0DS4=,13/01/2031
232768000000.0,4295878766,US86562MCE84,100.0,12/01/2021,Issued,2.0,1.71,200000.0,500000000.0,500000000,500000000.0,12/01/2021,500000000,08/10/2021,4295878766,86562MCE8=,12/01/2031
15630677020.0,4295856605,XS0558946397,100.0,22/11/2010,Issued,1.0,4.55,1000000.0,80000000.0,80000000,80000000.0,22/11/2010,80000000,29/03/2023,4295856605,AU055894639=,22/11/2030
232767000000.0,8589934570,XS2260214007,100.0,19/11/2020,Issued,4.0,1.3,1000000.0,50000000.0,50000000,50000000.0,19/11/2020,50000000,19/11/2020,8589934570,XS226021400=,19/11/2030
232766000000.0,4295875735,XS2241390983,100.0,13/11/2020,Issued,1.0,2.1,2000.0,200000000.0,200000000,200000000.0,13/11/2020,200000000,09/08/2022,4295875735,IT224139098=,13/11/2030
15630657675.0,4297220581,XS0553103358,100.0,03/11/2010,Issued,2.0,4.91,1000000.0,50000000.0,50000000,50000000.0,03/11/2010,50000000,15/12/2021,4297220581,FR055310335=,03/11/2030
15630655135.0,4297220581,XS0552066861,100.0,22/10/2010,Issued,1.0,5.3,1000000.0,50000000.0,50000000,50000000.0,22/10/2010,50000000,15/12/2021,4297220581,FR055206686=,22/10/2030
15630642801.0,4297220581,XS0548058022,100.0,18/10/2010,Issued,1.0,5.25,1000000.0,40000000.0,40000000,40000000.0,18/10/2010,40000000,15/12/2021,4297220581,FR054805802=,18/10/2030
