ISIN,Rating Rank,Month,Year
US06051GEN51,6.0,4,2018
US06051GEN51,6.0,5,2018
US06051GEN51,6.0,6,2018
US06051GEN51,5.5,7,2018
US06051GEN51,5.5,8,2018
US06051GEN51,5.5,9,2018
US06051GEN51,6.0,10,2018
US06051GEN51,6.0,11,2018
US06051GEN51,6.0,12,2018
US06051GEN51,6.0,1,2019
US06051GEN51,6.0,2,2019
US06051GEN51,6.0,3,2019
US06051GEN51,6.0,4,2019
US06051GEN51,6.0,5,2019
US06051GEN51,6.0,6,2019
US06051GEN51,6.0,7,2019
US06051GEN51,6.0,8,2019
US06051GEN51,6.0,9,2019
US06051GEN51,6.0,10,2019
US06051GEN51,6.0,11,2019
US06051GEN51,5.0,12,2019
US06051GEN51,5.0,1,2020
US06051GEN51,6.0,2,2020
US06051GEN51,6.0,3,2020
US06051GEN51,6.0,4,2020
US06051GEN51,6.0,5,2020
US06051GEN51,6.0,6,2020
US06051GEN51,6.0,7,2020
US06051GEN51,6.0,8,2020
US06051GEN51,6.0,9,2020
US06051GEN51,6.0,10,2020
US06051GEN51,6.0,11,2020
US06051GEN51,5.0,12,2020
US06051GEN51,5.0,1,2021
US06051GEN51,5.0,2,2021
US06051GEN51,5.0,3,2021
US06051GEN51,5.0,4,2021
US06051GEN51,5.0,5,2021
US06051GEN51,5.0,6,2021
US06051GEN51,5.0,7,2021
US06051GEN51,5.0,8,2021
US06051GEN51,5.0,9,2021
US06051GEN51,5.0,10,2021
US06051GEN51,6.0,11,2021
US06051GEN51,5.0,12,2021
US06051GEN51,5.0,1,2022
US06051GEN51,5.0,2,2022
US06051GEN51,5.0,3,2022
US06051GEN51,5.0,4,2022
US06051GEN51,5.0,5,2022
US06051GEN51,5.0,6,2022
US06051GEN51,5.0,7,2022
US06051GEN51,7.0,8,2022
US06051GEN51,7.0,9,2022
US06051GEN51,7.0,10,2022
US06051GEN51,7.0,11,2022
US06051GEN51,4.0,12,2022
US06051GEN51,4.0,1,2023
US06051GEN51,4.0,2,2023
US06051GEN51,5.0,3,2023
US06051GEN51,5.0,4,2023
US06051GEN51,5.0,5,2023
US06051GEN51,7.0,6,2023
US06051GEN51,5.0,6,2023
US06051GEN51,5.0,7,2023
US06051GFB05,7.0,10,2013
US06051GFB05,7.0,11,2013
US06051GFB05,7.0,12,2013
US06051GFB05,8.0,1,2014
US06051GFB05,8.0,2,2014
US06051GFB05,7.0,3,2014
US06051GFB05,7.0,4,2014
US06051GFB05,7.0,5,2014
US06051GFB05,7.0,6,2014
US06051GFB05,7.0,7,2014
US06051GFB05,7.0,8,2014
US06051GFB05,7.0,9,2014
US06051GFB05,7.0,10,2014
US06051GFB05,7.0,11,2014
US06051GFB05,7.0,12,2014
US06051GFB05,7.0,1,2015
US06051GFB05,7.0,2,2015
US06051GFB05,7.0,3,2015
US06051GFB05,7.0,4,2015
US06051GFB05,8.0,5,2015
US06051GFB05,8.0,6,2015
US06051GFB05,8.0,7,2015
US06051GFB05,8.0,8,2015
US06051GFB05,8.0,9,2015
US06051GFB05,8.0,10,2015
US06051GFB05,7.0,11,2015
US06051GFB05,7.0,12,2015
US06051GFB05,6.0,1,2016
US06051GFB05,6.0,2,2016
US06051GFB05,6.0,3,2016
US06051GFB05,6.0,4,2016
US06051GFB05,6.0,5,2016
US06051GFB05,6.0,6,2016
US06051GFB05,6.0,7,2016
US06051GFB05,6.0,8,2016
US06051GFB05,6.0,9,2016
US06051GFB05,6.0,10,2016
US06051GFB05,6.0,11,2016
US06051GFB05,6.0,12,2016
US06051GFB05,8.0,1,2017
US06051GFB05,6.0,2,2017
US06051GFB05,6.0,3,2017
US06051GFB05,6.0,4,2017
US06051GFB05,6.0,5,2017
US06051GFB05,7.0,6,2017
US06051GFB05,6.0,7,2017
US06051GFB05,6.0,8,2017
US06051GFB05,6.0,9,2017
US06051GFB05,6.0,10,2017
US06051GFB05,6.0,11,2017
US06051GFB05,6.0,12,2017
US06051GFB05,6.0,1,2018
US06051GFB05,6.0,2,2018
US06051GFB05,6.0,3,2018
US06051GFB05,6.0,4,2018
US06051GFB05,6.0,5,2018
US06051GFB05,6.0,6,2018
US06051GFB05,5.5,7,2018
US06051GFB05,5.5,8,2018
US06051GFB05,5.5,9,2018
US06051GFB05,6.0,10,2018
US06051GFB05,6.0,11,2018
US06051GFB05,6.0,12,2018
US06051GFB05,6.0,1,2019
US06051GFB05,6.0,2,2019
US06051GFB05,6.0,3,2019
US06051GFB05,6.0,4,2019
US06051GFB05,6.0,5,2019
US06051GFB05,6.0,6,2019
US06051GFB05,6.0,7,2019
US06051GFB05,6.0,8,2019
US06051GFB05,6.0,9,2019
US06051GFB05,6.0,10,2019
US06051GFB05,6.0,11,2019
US06051GFB05,5.0,12,2019
US06051GFB05,5.0,1,2020
US06051GFB05,6.0,2,2020
US06051GFB05,6.0,3,2020
US06051GFB05,6.0,4,2020
US06051GFB05,6.0,5,2020
US06051GFB05,6.0,6,2020
US06051GFB05,6.0,7,2020
US06051GFB05,6.0,8,2020
US06051GFB05,6.0,9,2020
US06051GFB05,6.0,10,2020
US06051GFB05,6.0,11,2020
US06051GFB05,5.0,12,2020
US06051GFB05,5.0,1,2021
US06051GFB05,5.0,2,2021
US06051GFB05,5.0,3,2021
US06051GFB05,5.0,4,2021
US06051GFB05,5.0,5,2021
US06051GFB05,5.0,6,2021
US06051GFB05,5.0,7,2021
US06051GFB05,5.0,8,2021
US06051GFB05,5.0,9,2021
US06051GFB05,5.0,10,2021
US06051GFB05,6.0,11,2021
US06051GFB05,5.0,12,2021
US06051GFB05,5.0,1,2022
US06051GFB05,5.0,2,2022
US06051GFB05,5.0,3,2022
US06051GFB05,5.0,4,2022
US06051GFB05,5.0,5,2022
US06051GFB05,5.0,6,2022
US06051GFB05,5.0,7,2022
US06051GFB05,7.0,8,2022
US06051GFB05,7.0,9,2022
US06051GFB05,7.0,10,2022
US06051GFB05,7.0,11,2022
US06051GFB05,4.0,12,2022
US06051GFB05,4.0,1,2023
US06051GFB05,4.0,2,2023
US06051GFB05,5.0,3,2023
US06051GFB05,5.0,4,2023
US06051GFB05,5.0,5,2023
US06051GFB05,7.0,6,2023
US06051GFB05,5.0,6,2023
US06051GFB05,5.0,7,2023
US06051GFC87,8.0,1,2014
US06051GFC87,8.0,2,2014
US06051GFC87,8.0,3,2014
US06051GFC87,8.0,4,2014
US06051GFC87,8.0,5,2014
US06051GFC87,8.0,6,2014
US06051GFC87,8.0,7,2014
US06051GFC87,8.0,8,2014
US06051GFC87,8.0,9,2014
US06051GFC87,8.0,10,2014
US06051GFC87,8.0,11,2014
US06051GFC87,8.0,12,2014
US06051GFC87,8.0,1,2015
US06051GFC87,8.0,2,2015
US06051GFC87,8.0,3,2015
US06051GFC87,7.0,4,2015
US06051GFC87,8.0,5,2015
US06051GFC87,8.0,6,2015
US06051GFC87,8.0,7,2015
US06051GFC87,8.0,8,2015
US06051GFC87,8.0,9,2015
US06051GFC87,8.0,10,2015
US06051GFC87,7.0,11,2015
US06051GFC87,7.0,12,2015
US06051GFC87,6.0,1,2016
US06051GFC87,6.0,2,2016
US06051GFC87,6.0,3,2016
US06051GFC87,6.0,4,2016
US06051GFC87,6.0,5,2016
US06051GFC87,6.0,6,2016
US06051GFC87,6.0,7,2016
US06051GFC87,6.0,8,2016
US06051GFC87,6.0,9,2016
US06051GFC87,6.0,10,2016
US06051GFC87,6.0,11,2016
US06051GFC87,6.0,12,2016
US06051GFC87,8.0,1,2017
US06051GFC87,6.0,2,2017
US06051GFC87,6.0,3,2017
US06051GFC87,6.0,4,2017
US06051GFC87,6.0,5,2017
US06051GFC87,7.0,6,2017
US06051GFC87,6.0,7,2017
US06051GFC87,6.0,8,2017
US06051GFC87,6.0,9,2017
US06051GFC87,6.0,10,2017
US06051GFC87,6.0,11,2017
US06051GFC87,6.0,12,2017
US06051GFC87,6.0,1,2018
US06051GFC87,6.0,2,2018
US06051GFC87,6.0,3,2018
US06051GFC87,6.0,4,2018
US06051GFC87,6.0,5,2018
US06051GFC87,6.0,6,2018
US06051GFC87,5.5,7,2018
US06051GFC87,5.5,8,2018
US06051GFC87,5.5,9,2018
US06051GFC87,6.0,10,2018
US06051GFC87,6.0,11,2018
US06051GFC87,6.0,12,2018
US06051GFC87,6.0,1,2019
US06051GFC87,6.0,2,2019
US06051GFC87,6.0,3,2019
US06051GFC87,6.0,4,2019
US06051GFC87,6.0,5,2019
US06051GFC87,6.0,6,2019
US06051GFC87,6.0,7,2019
US06051GFC87,6.0,8,2019
US06051GFC87,6.0,9,2019
US06051GFC87,6.0,10,2019
US06051GFC87,6.0,11,2019
US06051GFC87,5.0,12,2019
US06051GFC87,5.0,1,2020
US06051GFC87,6.0,2,2020
US06051GFC87,6.0,3,2020
US06051GFC87,6.0,4,2020
US06051GFC87,6.0,5,2020
US06051GFC87,6.0,6,2020
US06051GFC87,6.0,7,2020
US06051GFC87,6.0,8,2020
US06051GFC87,6.0,9,2020
US06051GFC87,6.0,10,2020
US06051GFC87,6.0,11,2020
US06051GFC87,5.0,12,2020
US06051GFC87,5.0,1,2021
US06051GFC87,5.0,2,2021
US06051GFC87,5.0,3,2021
US06051GFC87,5.0,4,2021
US06051GFC87,5.0,5,2021
US06051GFC87,5.0,6,2021
US06051GFC87,5.0,7,2021
US06051GFC87,5.0,8,2021
US06051GFC87,5.0,9,2021
US06051GFC87,5.0,10,2021
US06051GFC87,6.0,11,2021
US06051GFC87,5.0,12,2021
US06051GFC87,5.0,1,2022
US06051GFC87,5.0,2,2022
US06051GFC87,5.0,3,2022
US06051GFC87,5.0,4,2022
US06051GFC87,5.0,5,2022
US06051GFC87,5.0,6,2022
US06051GFC87,5.0,7,2022
US06051GFC87,7.0,8,2022
US06051GFC87,7.0,9,2022
US06051GFC87,7.0,10,2022
US06051GFC87,7.0,11,2022
US06051GFC87,4.0,12,2022
US06051GFC87,4.0,1,2023
US06051GFC87,4.0,2,2023
US06051GFC87,5.0,3,2023
US06051GFC87,5.0,4,2023
US06051GFC87,5.0,5,2023
US06051GFC87,7.0,6,2023
US06051GFC87,5.0,6,2023
US06051GFC87,5.0,7,2023
US06051GFF19,7.0,10,2013
US06051GFF19,7.0,11,2013
US06051GFF19,7.0,12,2013
US06051GFF19,7.0,1,2014
US06051GFF19,7.0,2,2014
US06051GFF19,8.0,3,2014
US06051GFF19,8.0,4,2014
US06051GFF19,8.0,5,2014
US06051GFF19,8.0,6,2014
US06051GFF19,8.0,7,2014
US06051GFF19,7.0,8,2014
US06051GFF19,7.0,9,2014
US06051GFF19,7.0,10,2014
US06051GFF19,7.0,11,2014
US06051GFF19,7.0,12,2014
US06051GFF19,7.0,1,2015
US06051GFF19,7.0,2,2015
US06051GFF19,7.0,3,2015
US06051GFF19,7.0,4,2015
US06051GFF19,8.0,5,2015
US06051GFF19,8.0,6,2015
US06051GFF19,8.0,7,2015
US06051GFF19,8.0,8,2015
US06051GFF19,8.0,9,2015
US06051GFF19,8.0,10,2015
US06051GFF19,7.0,11,2015
US06051GFF19,7.0,12,2015
US06051GFF19,6.0,1,2016
US06051GFF19,6.0,2,2016
US06051GFF19,6.0,3,2016
US06051GFF19,6.0,4,2016
US06051GFF19,6.0,5,2016
US06051GFF19,6.0,6,2016
US06051GFF19,6.0,7,2016
US06051GFF19,6.0,8,2016
US06051GFF19,6.0,9,2016
US06051GFF19,6.0,10,2016
US06051GFF19,6.0,11,2016
US06051GFF19,6.0,12,2016
US06051GFF19,8.0,1,2017
US06051GFF19,6.0,2,2017
US06051GFF19,6.0,3,2017
US06051GFF19,6.0,4,2017
US06051GFF19,6.0,5,2017
US06051GFF19,7.0,6,2017
US06051GFF19,6.0,7,2017
US06051GFF19,6.0,8,2017
US06051GFF19,6.0,9,2017
US06051GFF19,6.0,10,2017
US06051GFF19,6.0,11,2017
US06051GFF19,6.0,12,2017
US06051GFF19,6.0,1,2018
US06051GFF19,6.0,2,2018
US06051GFF19,6.0,3,2018
US06051GFF19,6.0,4,2018
US06051GFF19,6.0,5,2018
US06051GFF19,6.0,6,2018
US06051GFF19,5.5,7,2018
US06051GFF19,5.5,8,2018
US06051GFF19,5.5,9,2018
US06051GFF19,6.0,10,2018
US06051GFF19,6.0,11,2018
US06051GFF19,6.0,12,2018
US06051GFF19,6.0,1,2019
US06051GFF19,6.0,2,2019
US06051GFF19,6.0,3,2019
US06051GFF19,6.0,4,2019
US06051GFF19,6.0,5,2019
US06051GFF19,6.0,6,2019
US06051GFF19,6.0,7,2019
US06051GFF19,6.0,8,2019
US06051GFF19,6.0,9,2019
US06051GFF19,6.0,10,2019
US06051GFF19,6.0,11,2019
US06051GFF19,5.0,12,2019
US06051GFF19,5.0,1,2020
US06051GFF19,6.0,2,2020
US06051GFF19,6.0,3,2020
US06051GFF19,6.0,4,2020
US06051GFF19,6.0,5,2020
US06051GFF19,6.0,6,2020
US06051GFF19,6.0,7,2020
US06051GFF19,6.0,8,2020
US06051GFF19,6.0,9,2020
US06051GFF19,6.0,10,2020
US06051GFF19,6.0,11,2020
US06051GFF19,5.0,12,2020
US06051GFF19,5.0,1,2021
US06051GFF19,5.0,2,2021
US06051GFF19,5.0,3,2021
US06051GFF19,5.0,4,2021
US06051GFF19,5.0,5,2021
US06051GFF19,5.0,6,2021
US06051GFF19,5.0,7,2021
US06051GFF19,5.0,8,2021
US06051GFF19,5.0,9,2021
US06051GFF19,5.0,10,2021
US06051GFF19,6.0,11,2021
US06051GFF19,5.0,12,2021
US06051GFF19,5.0,1,2022
US06051GFF19,5.0,2,2022
US06051GFF19,5.0,3,2022
US06051GFF19,5.0,4,2022
US06051GFF19,5.0,5,2022
US06051GFF19,5.0,6,2022
US06051GFF19,5.0,7,2022
US06051GFF19,7.0,8,2022
US06051GFF19,7.0,9,2022
US06051GFF19,7.0,10,2022
US06051GFF19,7.0,11,2022
US06051GFF19,4.0,12,2022
US06051GFF19,4.0,1,2023
US06051GFF19,4.0,2,2023
US06051GFF19,5.0,3,2023
US06051GFF19,5.0,4,2023
US06051GFF19,5.0,5,2023
US06051GFF19,7.0,6,2023
US06051GFF19,5.0,6,2023
US06051GFF19,5.0,7,2023
US06051GFG91,7.0,10,2013
US06051GFG91,7.0,11,2013
US06051GFG91,7.0,12,2013
US06051GFG91,7.0,1,2014
US06051GFG91,7.0,2,2014
US06051GFG91,8.0,3,2014
US06051GFG91,8.0,4,2014
US06051GFG91,8.0,5,2014
US06051GFG91,8.0,6,2014
US06051GFG91,8.0,7,2014
US06051GFG91,7.0,8,2014
US06051GFG91,7.0,9,2014
US06051GFG91,7.0,10,2014
US06051GFG91,7.0,11,2014
US06051GFG91,7.0,12,2014
US06051GFG91,7.0,1,2015
US06051GFG91,7.0,2,2015
US06051GFG91,7.0,3,2015
US06051GFG91,7.0,4,2015
US06051GFG91,8.0,5,2015
US06051GFG91,8.0,6,2015
US06051GFG91,8.0,7,2015
US06051GFG91,8.0,8,2015
US06051GFG91,8.0,9,2015
US06051GFG91,8.0,10,2015
US06051GFG91,7.0,11,2015
US06051GFG91,7.0,12,2015
US06051GFG91,6.0,1,2016
US06051GFG91,6.0,2,2016
US06051GFG91,6.0,3,2016
US06051GFG91,6.0,4,2016
US06051GFG91,6.0,5,2016
US06051GFG91,6.0,6,2016
US06051GFG91,6.0,7,2016
US06051GFG91,6.0,8,2016
US06051GFG91,6.0,9,2016
US06051GFG91,6.0,10,2016
US06051GFG91,6.0,11,2016
US06051GFG91,6.0,12,2016
US06051GFG91,8.0,1,2017
US06051GFG91,6.0,2,2017
US06051GFG91,6.0,3,2017
US06051GFG91,6.0,4,2017
US06051GFG91,6.0,5,2017
US06051GFG91,7.0,6,2017
US06051GFG91,6.0,7,2017
US06051GFG91,6.0,8,2017
US06051GFG91,6.0,9,2017
US06051GFG91,6.0,10,2017
US06051GFG91,6.0,11,2017
US06051GFG91,6.0,12,2017
US06051GFG91,6.0,1,2018
US06051GFG91,6.0,2,2018
US06051GFG91,6.0,3,2018
US06051GFG91,6.0,4,2018
US06051GFG91,6.0,5,2018
US06051GFG91,6.0,6,2018
US06051GFG91,5.5,7,2018
US06051GFG91,5.5,8,2018
US06051GFG91,5.5,9,2018
US06051GFG91,6.0,10,2018
US06051GFG91,6.0,11,2018
US06051GFG91,6.0,12,2018
US06051GFG91,6.0,1,2019
US06051GFG91,6.0,2,2019
US06051GFG91,6.0,3,2019
US06051GFG91,6.0,4,2019
US06051GFG91,6.0,5,2019
US06051GFG91,6.0,6,2019
US06051GFG91,6.0,7,2019
US06051GFG91,6.0,8,2019
US06051GFG91,6.0,9,2019
US06051GFG91,6.0,10,2019
US06051GFG91,6.0,11,2019
US06051GFG91,5.0,12,2019
US06051GFG91,5.0,1,2020
US06051GFG91,6.0,2,2020
US06051GFG91,6.0,3,2020
US06051GFG91,6.0,4,2020
US06051GFG91,6.0,5,2020
US06051GFG91,6.0,6,2020
US06051GFG91,6.0,7,2020
US06051GFG91,6.0,8,2020
US06051GFG91,6.0,9,2020
US06051GFG91,6.0,10,2020
US06051GFG91,6.0,11,2020
US06051GFG91,5.0,12,2020
US06051GFG91,5.0,1,2021
US06051GFG91,5.0,2,2021
US06051GFG91,5.0,3,2021
US06051GFG91,5.0,4,2021
US06051GFG91,5.0,5,2021
US06051GFG91,5.0,6,2021
US06051GFG91,5.0,7,2021
US06051GFG91,5.0,8,2021
US06051GFG91,5.0,9,2021
US06051GFG91,5.0,10,2021
US06051GFG91,6.0,11,2021
US06051GFG91,5.0,12,2021
US06051GFG91,5.0,1,2022
US06051GFG91,5.0,2,2022
US06051GFG91,5.0,3,2022
US06051GFG91,5.0,4,2022
US06051GFG91,5.0,5,2022
US06051GFG91,5.0,6,2022
US06051GFG91,5.0,7,2022
US06051GFG91,7.0,8,2022
US06051GFG91,7.0,9,2022
US06051GFG91,7.0,10,2022
US06051GFG91,7.0,11,2022
US06051GFG91,4.0,12,2022
US06051GFG91,4.0,1,2023
US06051GFG91,4.0,2,2023
US06051GFG91,5.0,3,2023
US06051GFG91,5.0,4,2023
US06051GFG91,5.0,5,2023
US06051GFG91,7.0,6,2023
US06051GFG91,5.0,6,2023
US06051GFG91,5.0,7,2023
US06051GFX25,7.5,4,2016
US06051GFX25,7.5,5,2016
US06051GFX25,7.5,6,2016
US06051GFX25,7.5,7,2016
US06051GFX25,7.5,8,2016
US06051GFX25,7.5,9,2016
US06051GFX25,7.5,10,2016
US06051GFX25,7.5,11,2016
US06051GFX25,7.5,12,2016
US06051GFX25,8.0,1,2017
US06051GFX25,8.0,2,2017
US06051GFX25,8.0,3,2017
US06051GFX25,8.0,4,2017
US06051GFX25,8.0,5,2017
US06051GFX25,7.0,6,2017
US06051GFX25,7.0,7,2017
US06051GFX25,7.0,8,2017
US06051GFX25,7.0,9,2017
US06051GFX25,7.0,10,2017
US06051GFX25,7.0,11,2017
US06051GFX25,7.0,12,2017
US06051GFX25,7.0,1,2018
US06051GFX25,7.0,2,2018
US06051GFX25,7.0,3,2018
US06051GFX25,6.0,4,2018
US06051GFX25,6.0,5,2018
US06051GFX25,6.0,6,2018
US06051GFX25,6.0,7,2018
US06051GFX25,6.0,8,2018
US06051GFX25,6.0,9,2018
US06051GFX25,6.0,10,2018
US06051GFX25,6.0,11,2018
US06051GFX25,6.0,12,2018
US06051GFX25,6.0,1,2019
US06051GFX25,6.0,2,2019
US06051GFX25,6.0,3,2019
US06051GFX25,6.0,4,2019
US06051GFX25,6.0,5,2019
US06051GFX25,6.0,6,2019
US06051GFX25,6.0,7,2019
US06051GFX25,6.0,8,2019
US06051GFX25,6.0,9,2019
US06051GFX25,6.0,10,2019
US06051GFX25,6.0,11,2019
US06051GFX25,6.0,12,2019
US06051GFX25,6.0,1,2020
US06051GFX25,5.5,2,2020
US06051GFX25,5.5,3,2020
US06051GFX25,6.0,4,2020
US06051GFX25,6.0,5,2020
US06051GFX25,6.0,6,2020
US06051GFX25,6.0,7,2020
US06051GFX25,6.0,8,2020
US06051GFX25,6.0,9,2020
US06051GFX25,6.0,10,2020
US06051GFX25,6.0,11,2020
US06051GFX25,5.0,12,2020
US06051GFX25,5.0,1,2021
US06051GFX25,5.0,2,2021
US06051GFX25,5.0,3,2021
US06051GFX25,5.0,4,2021
US06051GFX25,5.0,5,2021
US06051GFX25,5.0,6,2021
US06051GFX25,5.0,7,2021
US06051GFX25,5.0,8,2021
US06051GFX25,5.0,9,2021
US06051GFX25,5.0,10,2021
US06051GFX25,6.0,11,2021
US06051GFX25,5.0,12,2021
US06051GFX25,5.0,1,2022
US06051GFX25,5.0,2,2022
US06051GFX25,5.0,3,2022
US06051GFX25,5.0,4,2022
US06051GFX25,5.0,5,2022
US06051GFX25,5.0,6,2022
US06051GFX25,5.0,7,2022
US06051GFX25,7.0,8,2022
US06051GFX25,7.0,9,2022
US06051GFX25,7.0,10,2022
US06051GFX25,7.0,11,2022
US06051GFX25,4.0,12,2022
US06051GFX25,4.0,1,2023
US06051GFX25,4.0,2,2023
US06051GFX25,5.0,3,2023
US06051GFX25,5.0,4,2023
US06051GFX25,5.0,5,2023
US06051GFX25,7.0,6,2023
US06051GFX25,5.0,6,2023
US06051GFX25,5.0,7,2023
US06051GGA13,7.5,10,2016
US06051GGA13,7.5,11,2016
US06051GGA13,7.5,12,2016
US06051GGA13,8.0,1,2017
US06051GGA13,8.0,2,2017
US06051GGA13,8.0,3,2017
US06051GGA13,8.0,4,2017
US06051GGA13,8.0,5,2017
US06051GGA13,7.0,6,2017
US06051GGA13,7.0,7,2017
US06051GGA13,7.0,8,2017
US06051GGA13,7.0,9,2017
US06051GGA13,7.0,10,2017
US06051GGA13,7.0,11,2017
US06051GGA13,7.0,12,2017
US06051GGA13,7.0,1,2018
US06051GGA13,7.0,2,2018
US06051GGA13,7.0,3,2018
US06051GGA13,6.0,4,2018
US06051GGA13,6.0,5,2018
US06051GGA13,6.0,6,2018
US06051GGA13,6.0,7,2018
US06051GGA13,6.0,8,2018
US06051GGA13,6.0,9,2018
US06051GGA13,6.0,10,2018
US06051GGA13,6.0,11,2018
US06051GGA13,6.0,12,2018
US06051GGA13,6.0,1,2019
US06051GGA13,6.0,2,2019
US06051GGA13,6.0,3,2019
US06051GGA13,6.0,4,2019
US06051GGA13,6.0,5,2019
US06051GGA13,6.0,6,2019
US06051GGA13,6.0,7,2019
US06051GGA13,6.0,8,2019
US06051GGA13,6.0,9,2019
US06051GGA13,6.0,10,2019
US06051GGA13,6.0,11,2019
US06051GGA13,6.0,12,2019
US06051GGA13,6.0,1,2020
US06051GGA13,6.0,2,2020
US06051GGA13,6.0,3,2020
US06051GGA13,6.0,4,2020
US06051GGA13,6.0,5,2020
US06051GGA13,6.0,6,2020
US06051GGA13,6.0,7,2020
US06051GGA13,6.0,8,2020
US06051GGA13,6.0,9,2020
US06051GGA13,6.0,10,2020
US06051GGA13,6.0,11,2020
US06051GGA13,6.0,12,2020
US06051GGA13,5.0,1,2021
US06051GGA13,5.0,2,2021
US06051GGA13,5.0,3,2021
US06051GGA13,5.0,4,2021
US06051GGA13,5.0,5,2021
US06051GGA13,5.0,6,2021
US06051GGA13,5.0,7,2021
US06051GGA13,5.0,8,2021
US06051GGA13,5.0,9,2021
US06051GGA13,5.0,10,2021
US06051GGA13,6.0,11,2021
US06051GGA13,5.0,12,2021
US06051GGA13,5.0,1,2022
US06051GGA13,5.0,2,2022
US06051GGA13,5.0,3,2022
US06051GGA13,5.0,4,2022
US06051GGA13,5.0,5,2022
US06051GGA13,5.0,6,2022
US06051GGA13,5.0,7,2022
US06051GGA13,7.0,8,2022
US06051GGA13,7.0,9,2022
US06051GGA13,7.0,10,2022
US06051GGA13,7.0,11,2022
US06051GGA13,4.0,12,2022
US06051GGA13,4.0,1,2023
US06051GGA13,4.0,2,2023
US06051GGA13,5.0,3,2023
US06051GGA13,5.0,4,2023
US06051GGA13,5.0,5,2023
US06051GGA13,7.0,6,2023
US06051GGA13,5.0,6,2023
US06051GGA13,5.0,7,2023
US06055JAX72,5.0,3,2023
US06055JAX72,5.333333333333333,4,2023
US06055JAX72,5.0,4,2023
US06055JAX72,5.0,5,2023
US06055JAX72,5.0,6,2023
US06055JAX72,5.0,7,2023
US06055JAY55,5.0,3,2023
US06055JAY55,5.333333333333333,4,2023
US06055JAY55,5.0,4,2023
US06055JAY55,5.0,5,2023
US06055JAY55,5.0,6,2023
US06055JAY55,5.0,7,2023
US06237MAA18,7.333333333333333,5,2023
US06279JAA79,10.0,9,2018
US06279JAA79,10.0,10,2018
US06279JAA79,10.0,11,2018
US06279JAA79,10.0,12,2018
US06279JAA79,10.0,1,2019
US06279JAA79,10.0,2,2019
US06279JAA79,10.0,3,2019
US06279JAA79,9.0,4,2019
US06279JAA79,9.0,5,2019
US06279JAA79,9.0,6,2019
US06279JAA79,9.0,7,2019
US06279JAA79,9.0,8,2019
US06279JAA79,9.0,9,2019
US06279JAA79,9.0,10,2019
US06279JAA79,10.0,11,2019
US06279JAA79,10.0,12,2019
US06279JAA79,10.0,1,2020
US06279JAA79,10.0,2,2020
US06279JAA79,10.0,3,2020
US06279JAA79,10.0,4,2020
US06279JAA79,10.0,5,2020
US06279JAA79,10.0,6,2020
US06279JAA79,10.0,7,2020
US06279JAA79,10.0,8,2020
US06279JAA79,10.0,9,2020
US06279JAA79,10.0,10,2020
US06279JAA79,10.0,11,2020
US06279JAA79,10.0,12,2020
US06279JAA79,10.0,1,2021
US06279JAA79,10.0,2,2021
US06279JAA79,10.0,3,2021
US06279JAA79,10.0,4,2021
US06279JAA79,10.0,5,2021
US06279JAA79,10.0,6,2021
US06279JAA79,8.0,7,2021
US06279JAA79,8.0,8,2021
US06279JAA79,8.0,9,2021
US06279JAA79,8.0,10,2021
US06279JAA79,8.0,11,2021
US06279JAA79,8.0,12,2021
US06279JAA79,8.0,1,2022
US06279JAA79,8.0,2,2022
US06279JAA79,8.0,3,2022
US06279JAA79,8.0,4,2022
US06279JAA79,7.0,5,2022
US06279JAA79,8.0,5,2022
US06279JAA79,8.0,6,2022
US06279JAA79,8.0,7,2022
US06279JAA79,8.0,8,2022
US06279JAA79,8.0,9,2022
US06279JAA79,8.0,10,2022
US06279JAA79,8.0,11,2022
US06279JAA79,8.0,12,2022
US06279JAA79,8.0,1,2023
US06279JAA79,8.0,2,2023
US06279JAA79,8.0,3,2023
US06279JAA79,8.0,4,2023
US06279JAA79,8.0,5,2023
US06279JAA79,8.0,6,2023
US06279JAA79,8.0,7,2023
US06367TQW35,5.0,7,2021
US06367TQW35,5.0,8,2021
US06367TQW35,5.0,9,2021
US06367TQW35,5.0,10,2021
US06367TQW35,5.0,11,2021
US06367TQW35,5.0,12,2021
US06367TQW35,5.0,1,2022
US06367TQW35,4.0,2,2022
US06367TQW35,4.0,3,2022
US06367TQW35,4.0,4,2022
US06367TQW35,4.0,5,2022
US06367TQW35,4.0,6,2022
US06367TQW35,4.0,7,2022
US06367TQW35,4.0,8,2022
US06367TQW35,4.0,9,2022
US06367TQW35,4.0,10,2022
US06367TQW35,4.0,11,2022
US06367TQW35,4.0,12,2022
US06367TQW35,4.0,1,2023
US06367TQW35,4.0,2,2023
US06367TQW35,4.0,2,2023
US06367TQW35,4.0,3,2023
US06367TQW35,4.0,4,2023
US06367TQW35,4.0,5,2023
US06367TQW35,4.0,6,2023
US06367TQW35,4.0,7,2023
US06367WB850,4.75,4,2020
US06367WB850,4.75,5,2020
US06367WB850,4.75,6,2020
US06367WB850,4.75,7,2020
US06367WB850,4.75,8,2020
US06367WB850,4.75,9,2020
US06367WB850,4.75,10,2020
US06367WB850,4.75,11,2020
US06367WB850,4.75,12,2020
US06367WB850,4.75,1,2021
US06367WB850,4.75,2,2021
US06367WB850,4.0,3,2021
US06367WB850,4.0,4,2021
