RIC,Month,Year,Credit_spread
KR127215090=,4,2017,0.00777
KR127215090=,5,2017,0.00859
KR127215090=,6,2017,0.00851
KR127215090=,7,2017,0.00818
KR127215090=,8,2017,0.00828
KR127215090=,9,2017,0.00878
KR127215090=,10,2017,0.008539999999999999
KR127215090=,11,2017,0.008320000000000001
KR127215090=,12,2017,0.00763
KR127215090=,1,2018,0.008285
KR127215090=,2,2018,0.00825
KR127215090=,3,2018,0.00738
KR127215090=,4,2018,0.00765
KR127215090=,5,2018,0.007859999999999999
KR127215090=,6,2018,0.0085
KR127215090=,7,2018,0.00777
KR127215090=,8,2018,0.008039999999999999
KR127215090=,9,2018,0.00819
KR127215090=,10,2018,0.007970000000000001
KR127215090=,11,2018,0.007925
KR127215090=,12,2018,0.007859999999999999
KR127215090=,1,2019,0.00796
KR127215090=,2,2019,0.008740000000000001
KR127215090=,3,2019,0.0085
KR127215090=,4,2019,0.00893
KR127215090=,5,2019,0.00833
KR127215090=,6,2019,0.00769
KR127215090=,7,2019,0.008459999999999999
KR127215090=,8,2019,0.0077599999999999995
KR127215090=,9,2019,0.008469999999999998
KR127215090=,10,2019,0.008459999999999999
KR127215090=,11,2019,0.00877
KR127215090=,12,2019,0.008805
KR127215090=,1,2020,0.00896
KR127215090=,2,2020,0.00929
KR127215090=,3,2020,0.011115
KR127215090=,4,2020,0.01447
KR127215090=,5,2020,0.01444
KR127215090=,6,2020,0.01468
KR127215090=,7,2020,0.01469
KR127215090=,8,2020,0.015009999999999999
KR127215090=,9,2020,0.01519
KR127215090=,10,2020,0.01551
KR127215090=,11,2020,0.015609999999999999
KR127215090=,12,2020,0.0149
KR127215090=,1,2021,0.01493
KR127215090=,2,2021,0.014790000000000001
KR127215090=,3,2021,0.0146
KR127215090=,4,2021,0.01154
KR127215090=,5,2021,0.01111
KR127215090=,6,2021,0.011175000000000001
KR127215090=,7,2021,0.01105
KR127215090=,8,2021,0.009955
KR127215090=,9,2021,0.01031
KR127215090=,10,2021,0.010555
KR127215090=,11,2021,0.00987
KR127215090=,12,2021,0.00882
KR127215090=,1,2022,0.009275
KR127215090=,2,2022,0.00885
KR127215090=,3,2022,0.0087
KR127215090=,4,2022,0.008490000000000001
KR127215090=,5,2022,0.008765
KR127215090=,6,2022,0.006529999999999999
KR127215090=,7,2022,0.008709999999999999
KR127215090=,8,2022,0.00991
KR127215090=,9,2022,0.008735
KR127215090=,10,2022,0.009035
KR127215090=,11,2022,0.0108
KR127215090=,12,2022,0.01151
KR127215090=,1,2023,0.01043
KR127215090=,2,2023,0.00979
KR127215090=,3,2023,0.008505
KR127215090=,4,2023,0.01458
KR127215090=,5,2023,0.010945
KR127215090=,6,2023,0.009255
KR127215090=,7,2023,0.008565
KR138893880=,11,2018,0.00016
KR138893880=,12,2018,0.00038
KR138893880=,1,2019,0.001435
KR138893880=,2,2019,0.00091
KR138893880=,3,2019,0.00088
KR138893880=,4,2019,0.00123
KR138893880=,5,2019,0.00047000000000000004
KR138893880=,6,2019,0.0008600000000000001
KR138893880=,7,2019,0.01142
KR138893880=,8,2019,0.01009
KR138893880=,9,2019,0.00946
KR138893880=,10,2019,0.008105000000000001
KR138893880=,11,2019,0.009585
KR138893880=,12,2019,0.009139999999999999
KR138893880=,1,2020,0.00928
KR138893880=,2,2020,0.00844
KR138893880=,3,2020,0.009729999999999999
KR138893880=,4,2020,0.01684
KR138893880=,5,2020,0.01598
KR138893880=,6,2020,0.01302
KR138893880=,7,2020,0.009365
KR138893880=,8,2020,0.0088
KR138893880=,9,2020,0.007769999999999999
KR138893880=,10,2020,0.00827
KR138893880=,11,2020,0.0085
KR138893880=,12,2020,0.00619
KR138893880=,1,2021,0.0061600000000000005
KR138893880=,2,2021,0.00578
KR138893880=,3,2021,0.002955
KR138893880=,4,2021,0.0033
KR138893880=,5,2021,0.0036499999999999996
KR138893880=,6,2021,0.00364
KR138893880=,7,2021,0.00285
KR138893880=,8,2021,0.00338
KR138893880=,9,2021,0.00319
KR138893880=,10,2021,0.003085
KR138893880=,11,2021,0.0034200000000000003
KR138893880=,12,2021,0.003375
KR138893880=,1,2022,0.00317
KR138893880=,2,2022,0.002965
KR138893880=,3,2022,0.00421
KR138893880=,4,2022,0.004085
KR138893880=,5,2022,0.004835000000000001
KR138893880=,6,2022,0.004540000000000001
KR138893880=,7,2022,0.00513
KR138893880=,8,2022,0.00506
KR138893880=,9,2022,0.00527
KR138893880=,10,2022,0.005180000000000001
KR138893880=,11,2022,0.0059900000000000005
KR138893880=,12,2022,0.005804999999999999
KR138893880=,1,2023,0.0085
KR138893880=,2,2023,0.00852
KR138893880=,3,2023,0.009260000000000001
KR138893880=,4,2023,0.01006
KR138893880=,5,2023,0.009725000000000001
KR138893880=,6,2023,0.01128
KR138893880=,7,2023,0.010665000000000001
KR146946917=,6,2019,0.010530000000000001
KR146946917=,7,2019,0.01126
KR146946917=,8,2019,0.009659999999999998
KR146946917=,9,2019,0.009240000000000002
KR146946917=,10,2019,0.00807
KR146946917=,11,2019,0.009680000000000001
KR146946917=,12,2019,0.009000000000000001
KR146946917=,1,2020,0.00834
KR146946917=,2,2020,0.0079
KR146946917=,3,2020,0.008539999999999999
KR146946917=,4,2020,0.016989999999999998
KR146946917=,5,2020,0.01485
KR146946917=,6,2020,0.010565
KR146946917=,7,2020,0.00896
KR146946917=,8,2020,0.00818
KR146946917=,9,2020,0.00757
KR146946917=,10,2020,0.0075
KR146946917=,11,2020,0.00666
KR146946917=,12,2020,0.0053950000000000005
KR146946917=,1,2021,0.00458
KR146946917=,2,2021,0.00379
KR146946917=,3,2021,0.00216
KR146946917=,4,2021,0.0023699999999999997
KR146946917=,5,2021,0.0031000000000000003
KR146946917=,6,2021,0.0029100000000000003
KR146946917=,7,2021,0.00238
KR146946917=,8,2021,0.0027600000000000003
KR146946917=,9,2021,0.00277
KR146946917=,10,2021,0.0024600000000000004
KR146946917=,11,2021,0.0025900000000000003
KR146946917=,12,2021,0.003565
KR146946917=,1,2022,0.00376
KR146946917=,2,2022,0.00343
KR146946917=,3,2022,0.004059999999999999
KR146946917=,4,2022,0.0054800000000000005
KR146946917=,5,2022,0.006234999999999999
KR146946917=,6,2022,0.0053349999999999995
KR146946917=,7,2022,0.00619
KR146946917=,8,2022,0.00601
KR146946917=,9,2022,0.006500000000000001
KR146946917=,10,2022,0.00677
KR146946917=,11,2022,0.00736
KR146946917=,12,2022,0.006925000000000001
KR146946917=,1,2023,0.00961
KR146946917=,2,2023,0.00964
KR146946917=,3,2023,0.008795
KR146946917=,4,2023,0.01487
KR146946917=,5,2023,0.010165
KR146946917=,6,2023,0.01006
KR146946917=,7,2023,0.01019
KR151626793=,6,2019,0.01091
KR151626793=,7,2019,0.011269999999999999
KR151626793=,8,2019,0.01188
KR151626793=,9,2019,0.01068
KR151626793=,10,2019,0.00938
KR151626793=,11,2019,0.01035
KR151626793=,12,2019,0.009739999999999999
KR151626793=,1,2020,0.009229999999999999
KR151626793=,2,2020,0.008740000000000001
KR151626793=,3,2020,0.00933
KR151626793=,4,2020,0.01753
KR151626793=,5,2020,0.01524
KR151626793=,6,2020,0.010530000000000001
KR151626793=,7,2020,0.00885
KR151626793=,8,2020,0.008195000000000001
KR151626793=,9,2020,0.00724
KR151626793=,10,2020,0.00721
KR151626793=,11,2020,0.00594
KR151626793=,12,2020,0.0046700000000000005
KR151626793=,1,2021,0.0032700000000000003
KR151626793=,2,2021,0.00179
KR151626793=,3,2021,0.00037
KR151626793=,4,2021,0.0007700000000000001
KR151626793=,5,2021,0.00026000000000000003
KR151626793=,6,2021,0.00039999999999999996
KR151626793=,7,2021,0.00051
KR151626793=,8,2021,0.00043000000000000004
KR151626793=,9,2021,0.00093
KR151626793=,10,2021,0.00035
KR151626793=,11,2021,0.0009400000000000001
KR151626793=,12,2021,0.0024400000000000003
KR151626793=,1,2022,0.0039299999999999995
KR151626793=,2,2022,0.003185
KR151626793=,3,2022,0.002465
KR151626793=,4,2022,0.0077599999999999995
KR151626793=,5,2022,0.007435000000000001
KR151626793=,6,2022,0.0064150000000000006
KR151626793=,7,2022,0.006104999999999999
KR151626793=,8,2022,0.007549999999999999
KR151626793=,9,2022,0.009145
KR151626793=,10,2022,0.00864
KR151626793=,11,2022,0.01012
KR151626793=,12,2022,0.009430000000000001
KR151626793=,1,2023,0.01233
KR151626793=,2,2023,0.01227
KR151626793=,3,2023,0.01308
KR151626793=,4,2023,0.01744
KR151626793=,5,2023,0.013345
KR151626793=,6,2023,0.01359
KR151626793=,7,2023,0.015135
KR155095393=,11,2018,0.00083
KR155095393=,12,2018,0.000525
KR155095393=,1,2019,0.0006000000000000001
KR155095393=,2,2019,0.00138
KR155095393=,3,2019,0.00131
KR155095393=,4,2019,0.0016099999999999999
KR155095393=,5,2019,0.00107
KR155095393=,6,2019,0.00058
KR155095393=,7,2019,0.01143
KR155095393=,8,2019,0.010835000000000001
KR155095393=,9,2019,0.0097
KR155095393=,10,2019,0.008480000000000001
KR155095393=,11,2019,0.01004
KR155095393=,12,2019,0.00936
KR155095393=,1,2020,0.008549999999999999
KR155095393=,2,2020,0.008225
KR155095393=,3,2020,0.00867
KR155095393=,4,2020,0.01708
KR155095393=,5,2020,0.015050000000000001
KR155095393=,6,2020,0.01066
KR155095393=,7,2020,0.00908
KR155095393=,8,2020,0.008335
KR155095393=,9,2020,0.00758
KR155095393=,10,2020,0.0075899999999999995
KR155095393=,11,2020,0.0066099999999999996
KR155095393=,12,2020,0.0055
KR155095393=,1,2021,0.004455000000000001
KR155095393=,2,2021,0.0034200000000000003
KR155095393=,3,2021,0.00157
KR155095393=,4,2021,0.00168
KR155095393=,5,2021,0.00245
KR155095393=,6,2021,0.00234
KR155095393=,7,2021,0.002125
KR155095393=,8,2021,0.00238
KR155095393=,9,2021,0.00251
KR155095393=,10,2021,0.00198
KR155095393=,11,2021,0.00226
KR155095393=,12,2021,0.0033499999999999997
KR155095393=,1,2022,0.0034999999999999996
KR155095393=,2,2022,0.00332
KR155095393=,3,2022,0.004295
KR155095393=,4,2022,0.00605
KR155095393=,5,2022,0.006465
KR155095393=,6,2022,0.00556
KR155095393=,7,2022,0.0065699999999999995
KR155095393=,8,2022,0.00677
KR155095393=,9,2022,0.00723
KR155095393=,10,2022,0.00769
KR155095393=,11,2022,0.00827
KR155095393=,12,2022,0.00804
KR155095393=,1,2023,0.01055
KR155095393=,2,2023,0.01068
KR155095393=,3,2023,0.009985
KR155095393=,4,2023,0.01576
KR155095393=,5,2023,0.011085000000000001
KR155095393=,6,2023,0.011130000000000001
KR155095393=,7,2023,0.011445
KR175960767=,12,2018,0.009365
KR175960767=,1,2019,0.009705
KR175960767=,2,2019,0.009395
KR175960767=,3,2019,0.008815
KR175960767=,4,2019,0.01068
KR175960767=,5,2019,0.01046
KR175960767=,6,2019,0.013354999999999999
KR175960767=,7,2019,0.013524999999999999
KR175960767=,8,2019,0.014634999999999999
KR175960767=,9,2019,0.018415
KR175960767=,10,2019,0.017165
KR175960767=,11,2019,0.016434999999999998
KR175960767=,12,2019,0.01582
KR175960767=,1,2020,0.015495
KR175960767=,2,2020,0.01841
KR175960767=,3,2020,0.02189
KR175960767=,4,2020,0.0258
KR175960767=,5,2020,0.02588
KR175960767=,6,2020,0.025105000000000002
KR175960767=,7,2020,0.0252
KR175960767=,8,2020,0.02665
KR175960767=,9,2020,0.025495
KR175960767=,10,2020,0.025535000000000002
KR175960767=,11,2020,0.024135
KR175960767=,12,2020,0.023445
KR175960767=,1,2021,0.023635
KR175960767=,2,2021,0.022095
KR175960767=,3,2021,0.018815
KR175960767=,4,2021,0.016135
KR175960767=,5,2021,0.01654
KR175960767=,6,2021,0.01661
KR175960767=,7,2021,0.018525
KR175960767=,8,2021,0.02141
KR175960767=,9,2021,0.020245
KR175960767=,10,2021,0.018695
KR175960767=,11,2021,0.018485
KR175960767=,12,2021,0.020255000000000002
KR175960767=,1,2022,0.018535
KR175960767=,2,2022,0.01751
KR175960767=,3,2022,0.01851
KR175960767=,4,2022,0.013510000000000001
KR175960767=,5,2022,0.013600000000000001
KR175960767=,6,2022,0.01456
KR175960767=,7,2022,0.01515
KR175960767=,8,2022,0.017095
KR175960767=,9,2022,0.01652
KR175960767=,10,2022,0.01594
KR175960767=,11,2022,0.015460000000000002
KR175960767=,12,2022,0.015009999999999999
KR175960767=,1,2023,0.01525
KR175960767=,2,2023,0.015619999999999998
KR175960767=,3,2023,0.015109999999999998
KR175960767=,4,2023,0.01725
KR175960767=,5,2023,0.0171
KR175960767=,6,2023,0.0171
KR175960767=,7,2023,0.016730000000000002
KR176153784=,2,2018,0.01255
KR176153784=,3,2018,0.011365
KR176153784=,4,2018,0.0111
KR176153784=,5,2018,0.0115
KR176153784=,6,2018,0.012504999999999999
KR176153784=,7,2018,0.01256
KR176153784=,8,2018,0.01214
KR176153784=,9,2018,0.012055
KR176153784=,10,2018,0.01106
KR176153784=,11,2018,0.01085
KR176153784=,12,2018,0.01099
KR176153784=,1,2019,0.01126
KR176153784=,2,2019,0.011689999999999999
KR176153784=,3,2019,0.01076
KR176153784=,4,2019,0.01009
KR176153784=,5,2019,0.00933
KR176153784=,6,2019,0.01054
KR176153784=,7,2019,0.010110000000000001
KR176153784=,8,2019,0.010069999999999999
KR176153784=,9,2019,0.0095
KR176153784=,10,2019,0.00936
KR176153784=,11,2019,0.009495
KR176153784=,12,2019,0.00954
KR176153784=,1,2020,0.009555000000000001
KR176153784=,2,2020,0.01
KR176153784=,3,2020,0.010425
KR176153784=,4,2020,0.012799999999999999
KR176153784=,5,2020,0.03888
KR176153784=,6,2020,0.014445
KR176153784=,7,2020,0.012255
KR176153784=,8,2020,0.01059
KR176153784=,9,2020,0.008095
KR176153784=,10,2020,0.00856
KR176153784=,11,2020,0.00799
KR176153784=,12,2020,0.005795
KR176153784=,1,2021,0.0055899999999999995
KR176153784=,2,2021,0.00494
KR176153784=,3,2021,0.004815
KR176153784=,4,2021,0.006225
KR176153784=,5,2021,0.0061200000000000004
KR176153784=,6,2021,0.00541
KR176153784=,7,2021,0.006095
KR176153784=,8,2021,0.00654
KR176153784=,9,2021,0.00671
KR176153784=,10,2021,0.007634999999999999
KR176153784=,11,2021,0.0075650000000000005
KR176153784=,12,2021,0.0075250000000000004
KR176153784=,1,2022,0.00747
KR176153784=,2,2022,0.007585
KR176153784=,3,2022,0.0077599999999999995
KR176153784=,4,2022,0.012385
KR176153784=,5,2022,0.013815000000000001
KR176153784=,6,2022,0.01112
KR176153784=,7,2022,0.009215000000000001
KR176153784=,8,2022,0.007585
KR176153784=,9,2022,0.008165
KR176153784=,10,2022,0.010525
KR176153784=,11,2022,0.009255
KR176153784=,12,2022,0.0064849999999999994
KR176153784=,1,2023,0.0077800000000000005
KR176153784=,2,2023,0.004555
KR176153784=,3,2023,0.00643
KR176153784=,4,2023,0.013645000000000001
KR176153784=,5,2023,0.012005
KR176153784=,6,2023,0.010665000000000001
KR176153784=,7,2023,0.00649
KR179214148=,12,2018,0.01055
KR179214148=,1,2019,0.010450000000000001
KR179214148=,2,2019,0.010045
KR179214148=,3,2019,0.00929
KR179214148=,4,2019,0.01116
KR179214148=,5,2019,0.01088
KR179214148=,6,2019,0.01371
KR179214148=,7,2019,0.01362
KR179214148=,8,2019,0.01466
KR179214148=,9,2019,0.01894
KR179214148=,10,2019,0.01773
KR179214148=,11,2019,0.01687
KR179214148=,12,2019,0.01638
KR179214148=,1,2020,0.016
KR179214148=,2,2020,0.018955
KR179214148=,3,2020,0.022144999999999998
KR179214148=,4,2020,0.02562
KR179214148=,5,2020,0.025795
KR179214148=,6,2020,0.024235
KR179214148=,7,2020,0.024524999999999998
KR179214148=,8,2020,0.02636
KR179214148=,9,2020,0.024820000000000002
KR179214148=,10,2020,0.02472
KR179214148=,11,2020,0.023289999999999998
KR179214148=,12,2020,0.02278
KR179214148=,1,2021,0.02301
KR179214148=,2,2021,0.021295
KR179214148=,3,2021,0.017910000000000002
KR179214148=,4,2021,0.015969999999999998
KR179214148=,5,2021,0.016325
KR179214148=,6,2021,0.016385
KR179214148=,7,2021,0.018645000000000002
KR179214148=,8,2021,0.021165
KR179214148=,9,2021,0.020335
KR179214148=,10,2021,0.01903
KR179214148=,11,2021,0.019674999999999998
KR179214148=,12,2021,0.02166
KR179214148=,1,2022,0.01968
KR179214148=,2,2022,0.01889
KR179214148=,3,2022,0.01949
KR179214148=,4,2022,0.01622
KR179214148=,5,2022,0.015765
KR179214148=,6,2022,0.01632
KR179214148=,7,2022,0.0165
KR179214148=,8,2022,0.01697
KR179214148=,9,2022,0.01697
KR179214148=,10,2022,0.016149999999999998
KR179214148=,11,2022,0.01583
KR179214148=,12,2022,0.01588
KR179214148=,1,2023,0.015969999999999998
KR179214148=,2,2023,0.016579999999999998
KR179214148=,3,2023,0.01617
KR179214148=,4,2023,0.017865
KR179214148=,5,2023,0.01758
KR179214148=,6,2023,0.01773
KR179214148=,7,2023,0.01763
KR185951189=,7,2018,0.012405
KR185951189=,8,2018,0.01205
KR185951189=,9,2018,0.01207
KR185951189=,10,2018,0.01217
KR185951189=,11,2018,0.01016
KR185951189=,12,2018,0.00989
KR185951189=,1,2019,0.01107
KR185951189=,2,2019,0.01014
KR185951189=,3,2019,0.00907
KR185951189=,4,2019,0.00859
KR185951189=,5,2019,0.00824
KR185951189=,6,2019,0.00914
KR185951189=,7,2019,0.009315
KR185951189=,8,2019,0.00964
KR185951189=,9,2019,0.00859
KR185951189=,10,2019,0.0077599999999999995
KR185951189=,11,2019,0.007594999999999999
KR185951189=,12,2019,0.0071400000000000005
KR185951189=,1,2020,0.00744
KR185951189=,2,2020,0.0072499999999999995
KR185951189=,3,2020,0.0086
KR185951189=,4,2020,0.013260000000000001
KR185951189=,5,2020,0.01646
KR185951189=,6,2020,0.01005
KR185951189=,7,2020,0.008025000000000001
KR185951189=,8,2020,0.00783
KR185951189=,9,2020,0.00635
KR185951189=,10,2020,0.00625
KR185951189=,11,2020,0.0066949999999999996
KR185951189=,12,2020,0.00686
KR185951189=,1,2021,0.00665
KR185951189=,2,2021,0.0054800000000000005
KR185951189=,3,2021,0.0046
KR185951189=,4,2021,0.0063999999999999994
KR185951189=,5,2021,0.00558
KR185951189=,6,2021,0.0055049999999999995
KR185951189=,7,2021,0.00473
KR185951189=,8,2021,0.0037
KR185951189=,9,2021,0.004540000000000001
KR185951189=,10,2021,0.00473
KR185951189=,11,2021,0.0043300000000000005
KR185951189=,12,2021,0.003725
KR185951189=,1,2022,0.004375
KR185951189=,2,2022,0.00487
KR185951189=,3,2022,0.005515000000000001
KR185951189=,4,2022,0.009135
KR185951189=,5,2022,0.009645
KR185951189=,6,2022,0.008445000000000001
KR185951189=,7,2022,0.005785
KR185951189=,8,2022,0.00405
KR185951189=,9,2022,0.006395
KR185951189=,10,2022,0.009305
KR185951189=,11,2022,0.006914999999999999
KR185951189=,12,2022,0.005415
KR185951189=,1,2023,0.006165
KR185951189=,2,2023,0.001575
KR185951189=,3,2023,0.005455
KR185951189=,4,2023,0.010945
KR185951189=,5,2023,0.00894
KR185951189=,6,2023,0.00799
KR185951189=,7,2023,0.012965
KR194354622=,1,2019,0.01026
KR194354622=,2,2019,0.0102
KR194354622=,3,2019,0.00981
KR194354622=,4,2019,0.00992
KR194354622=,5,2019,0.00986
KR194354622=,6,2019,0.0089
KR194354622=,7,2019,0.00898
KR194354622=,8,2019,0.00845
KR194354622=,9,2019,0.0088
KR194354622=,10,2019,0.007769999999999999
KR194354622=,11,2019,0.0083
KR194354622=,12,2019,0.00787
KR194354622=,1,2020,0.0077599999999999995
KR194354622=,2,2020,0.007549999999999999
KR194354622=,3,2020,0.009115
KR194354622=,4,2020,0.01238
KR194354622=,5,2020,0.01629
KR194354622=,6,2020,0.01184
KR194354622=,7,2020,0.00927
KR194354622=,8,2020,0.00827
KR194354622=,9,2020,0.0083
KR194354622=,10,2020,0.00806
KR194354622=,11,2020,0.007945
KR194354622=,12,2020,0.006840000000000001
KR194354622=,1,2021,0.00675
KR194354622=,2,2021,0.00515
KR194354622=,3,2021,0.00417
KR194354622=,4,2021,0.00477
KR194354622=,5,2021,0.004484999999999999
KR194354622=,6,2021,0.0046300000000000004
KR194354622=,7,2021,0.00432
KR194354622=,8,2021,0.004765
KR194354622=,9,2021,0.00455
KR194354622=,10,2021,0.00383
KR194354622=,11,2021,0.00389
KR194354622=,12,2021,0.0040999999999999995
KR194354622=,1,2022,0.00415
KR194354622=,2,2022,0.00455
KR194354622=,3,2022,0.00481
KR194354622=,4,2022,0.0071400000000000005
KR194354622=,5,2022,0.00751
KR194354622=,6,2022,0.0074199999999999995
KR194354622=,7,2022,0.007180000000000001
KR194354622=,8,2022,0.00695
KR194354622=,9,2022,0.006784999999999999
KR194354622=,10,2022,0.008375
KR194354622=,11,2022,0.00719
KR194354622=,12,2022,0.00523
KR194354622=,1,2023,0.005464999999999999
KR194354622=,2,2023,0.003365
KR194354622=,3,2023,0.005085
KR194354622=,4,2023,0.01116
KR194354622=,5,2023,0.010635
KR194354622=,6,2023,0.010794999999999999
KR194354622=,7,2023,0.004025
KR215993159=,4,2020,0.015015
KR215993159=,5,2020,0.01498
KR215993159=,6,2020,0.011875
KR215993159=,7,2020,0.00896
KR215993159=,8,2020,0.00923
KR215993159=,9,2020,0.00872
KR215993159=,10,2020,0.00813
KR215993159=,11,2020,0.00833
KR215993159=,12,2020,0.00575
KR215993159=,1,2021,0.00547
KR215993159=,2,2021,0.005405
KR215993159=,3,2021,0.005254999999999999
KR215993159=,4,2021,0.00613
KR215993159=,5,2021,0.006840000000000001
KR215993159=,6,2021,0.0069
KR215993159=,7,2021,0.0056749999999999995
KR215993159=,8,2021,0.0053349999999999995
KR215993159=,9,2021,0.00549
KR215993159=,10,2021,0.0046700000000000005
KR215993159=,11,2021,0.00604
KR215993159=,12,2021,0.00588
KR215993159=,1,2022,0.00504
KR215993159=,2,2022,0.00488
KR215993159=,3,2022,0.00568
KR215993159=,4,2022,0.00712
KR215993159=,5,2022,0.00573
KR215993159=,6,2022,0.005655
KR215993159=,7,2022,0.00766
KR215993159=,8,2022,0.009430000000000001
KR215993159=,9,2022,0.00783
KR215993159=,10,2022,0.009014999999999999
KR215993159=,11,2022,0.01102
KR215993159=,12,2022,0.01107
KR215993159=,1,2023,0.00982
KR215993159=,2,2023,0.00933
KR215993159=,3,2023,0.00771
KR215993159=,4,2023,0.00793
KR215993159=,5,2023,0.00797
KR215993159=,6,2023,0.007549999999999999
KR215993159=,7,2023,0.0068850000000000005
KR218197256=,6,2020,0.008375
KR218197256=,7,2020,0.0074
KR218197256=,8,2020,0.00669
KR218197256=,9,2020,0.006670000000000001
KR218197256=,10,2020,0.00647
KR218197256=,11,2020,0.0057599999999999995
KR218197256=,12,2020,0.004370000000000001
KR218197256=,1,2021,0.00419
KR218197256=,2,2021,0.0037099999999999998
KR218197256=,3,2021,0.00407
KR218197256=,4,2021,0.00438
KR218197256=,5,2021,0.00373
KR218197256=,6,2021,0.00399
KR218197256=,7,2021,0.00328
KR218197256=,8,2021,0.0035199999999999997
KR218197256=,9,2021,0.0031200000000000004
KR218197256=,10,2021,0.0038
KR218197256=,11,2021,0.003405
KR218197256=,12,2021,0.00317
KR218197256=,1,2022,0.00255
KR218197256=,2,2022,0.0030499999999999998
KR218197256=,3,2022,0.004444999999999999
KR218197256=,4,2022,0.00379
KR218197256=,5,2022,0.0031799999999999997
KR218197256=,6,2022,0.0033499999999999997
KR218197256=,7,2022,0.00511
KR218197256=,8,2022,0.007435000000000001
KR218197256=,9,2022,0.00528
KR218197256=,10,2022,0.00698
KR218197256=,11,2022,0.00634
KR218197256=,12,2022,0.00754
KR218197256=,1,2023,0.00522
KR218197256=,2,2023,0.00577
KR218197256=,3,2023,0.00513
KR218197256=,4,2023,0.00573
KR218197256=,5,2023,0.006175
KR218197256=,6,2023,0.00625
KR218197256=,7,2023,0.005275
KR220012662=,7,2020,0.01026
KR220012662=,8,2020,0.010579999999999999
KR220012662=,9,2020,0.00982
KR220012662=,10,2020,0.010409999999999999
KR220012662=,11,2020,0.00935
KR220012662=,12,2020,0.00805
KR220012662=,1,2021,0.00669
KR220012662=,2,2021,0.0064399999999999995
KR220012662=,3,2021,0.00702
KR220012662=,4,2021,0.006455000000000001
KR220012662=,5,2021,0.00648
KR220012662=,6,2021,0.00626
KR220012662=,7,2021,0.00587
KR220012662=,8,2021,0.0066099999999999996
KR220012662=,9,2021,0.00608
KR220012662=,10,2021,0.00683
KR220012662=,11,2021,0.00595
KR220012662=,12,2021,0.005804999999999999
KR220012662=,1,2022,0.00562
KR220012662=,2,2022,0.00641
KR220012662=,3,2022,0.00715
KR220012662=,4,2022,0.00695
KR220012662=,5,2022,0.00875
KR220012662=,6,2022,0.00677
KR220012662=,7,2022,0.00894
KR220012662=,8,2022,0.01012
KR220012662=,9,2022,0.0085
KR220012662=,10,2022,0.00806
KR220012662=,11,2022,0.00986
KR220012662=,12,2022,0.01133
KR220012662=,1,2023,0.01033
KR220012662=,2,2023,0.01102
KR220012662=,3,2023,0.008660000000000001
KR220012662=,4,2023,0.012029999999999999
KR220012662=,5,2023,0.01001
KR220012662=,6,2023,0.010685
KR220012662=,7,2023,0.00993
KR220183190=,7,2020,0.00953
KR220183190=,8,2020,0.009770000000000001
KR220183190=,9,2020,0.00859
KR220183190=,10,2020,0.007599999999999999
KR220183190=,11,2020,0.007729999999999999
KR220183190=,12,2020,0.006529999999999999
KR220183190=,1,2021,0.00516
KR220183190=,2,2021,0.00504
KR220183190=,3,2021,0.004875
KR220183190=,4,2021,0.00561
KR220183190=,5,2021,0.00549
KR220183190=,6,2021,0.0057599999999999995
KR220183190=,7,2021,0.0057
KR220183190=,8,2021,0.0055899999999999995
KR220183190=,9,2021,0.00567
KR220183190=,10,2021,0.0055
KR220183190=,11,2021,0.00504
KR220183190=,12,2021,0.00477
KR220183190=,1,2022,0.0046300000000000004
KR220183190=,2,2022,0.00539
KR220183190=,3,2022,0.004399999999999999
KR220183190=,4,2022,0.00683
KR220183190=,5,2022,0.007235
KR220183190=,6,2022,0.006200000000000001
KR220183190=,7,2022,0.0091
KR220183190=,8,2022,0.01073
KR220183190=,9,2022,0.008445000000000001
KR220183190=,10,2022,0.009600000000000001
KR220183190=,11,2022,0.01185
KR220183190=,12,2022,0.01223
KR220183190=,1,2023,0.01126
KR220183190=,2,2023,0.010685
KR220183190=,3,2023,0.008295
KR220183190=,4,2023,0.008725
KR220183190=,5,2023,0.00898
KR220183190=,6,2023,0.008055
KR220183190=,7,2023,0.00862
KR228136573=,1,2021,0.0045000000000000005
KR228136573=,2,2021,0.004569999999999999
KR228136573=,3,2021,0.0037099999999999998
KR228136573=,4,2021,0.004945
KR228136573=,5,2021,0.0056500000000000005
KR228136573=,6,2021,0.00534
KR228136573=,7,2021,0.005424999999999999
KR228136573=,8,2021,0.005690000000000001
KR228136573=,9,2021,0.00532
KR228136573=,10,2021,0.00503
KR228136573=,11,2021,0.004535
KR228136573=,12,2021,0.006305
KR228136573=,1,2022,0.004875
KR228136573=,2,2022,0.00557
KR228136573=,3,2022,0.00617
KR228136573=,4,2022,0.00544
KR228136573=,5,2022,0.00672
KR228136573=,6,2022,0.00662
KR228136573=,7,2022,0.008150000000000001
KR228136573=,8,2022,0.00809
KR228136573=,9,2022,0.00802
KR228136573=,10,2022,0.008754999999999999
KR228136573=,11,2022,0.01126
KR228136573=,12,2022,0.009770000000000001
KR228136573=,1,2023,0.01043
KR228136573=,2,2023,0.01133
KR228136573=,3,2023,0.008565
KR228136573=,4,2023,0.01034
KR228136573=,5,2023,0.01064
KR228136573=,6,2023,0.00962
KR228136573=,7,2023,0.009275
KR229374761=,2,2021,0.00221
